
---------- Begin Simulation Statistics ----------
final_tick                                13987663408                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 161410                       # Simulator instruction rate (inst/s)
host_mem_usage                                 656884                       # Number of bytes of host memory used
host_op_rate                                   287333                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    61.93                       # Real time elapsed on the host
host_tick_rate                              225866952                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     9995921                       # Number of instructions simulated
sim_ops                                      17794161                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.013988                       # Number of seconds simulated
sim_ticks                                 13987663408                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  11357577                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  9084477                       # number of cc regfile writes
system.cpu.committedInsts                     9995921                       # Number of Instructions Simulated
system.cpu.committedOps                      17794161                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               2.516794                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         2.516794                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   4376529                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  2000717                       # number of floating regfile writes
system.cpu.idleCycles                           34594                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                 1124                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  2271718                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     0.709676                       # Inst execution rate
system.cpu.iew.exec_refs                      2335847                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    2207013                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  148966                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                129292                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 17                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                24                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              2207519                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            17858803                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                128834                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts              1082                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              17853800                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  31168                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               6202473                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                   1273                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               6249152                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents             11                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect          764                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect            360                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  18132042                       # num instructions consuming a value
system.cpu.iew.wb_count                      17846090                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.656872                       # average fanout of values written-back
system.cpu.iew.wb_producers                  11910429                       # num instructions producing a value
system.cpu.iew.wb_rate                       0.709370                       # insts written-back per cycle
system.cpu.iew.wb_sent                       17853316                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 22737959                       # number of integer regfile reads
system.cpu.int_regfile_writes                11374281                       # number of integer regfile writes
system.cpu.ipc                               0.397331                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.397331                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::No_OpClass               824      0.00%      0.00% # Type of FU issued
system.cpu.iq.FU_type_0::IntAlu              14016144     78.50%     78.50% # Type of FU issued
system.cpu.iq.FU_type_0::IntMult                 1164      0.01%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::IntDiv                    28      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::FloatAdd                 145      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCmp                   0      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCvt                   0      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMult                  0      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMultAcc               0      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::FloatDiv                   0      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMisc                  0      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::FloatSqrt                  0      0.00%     78.51% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAdd               499996      2.80%     81.31% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAddAcc                 0      0.00%     81.31% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAlu               125172      0.70%     82.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCmp                    0      0.00%     82.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCvt               125046      0.70%     82.71% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMisc              750207      4.20%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMult                   0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMultAcc                0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShift                 13      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShiftAcc               0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdDiv                    0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSqrt                   0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAdd               0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAlu               0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCmp               0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCvt               0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatDiv               0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMisc              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMult              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatSqrt              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAdd              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAlu              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceCmp              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceAdd            0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceCmp            0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAes                    0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAesMix                 0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     86.92% # Type of FU issued
